qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price,day_of_week,log_qty,log_price,product_category_name_computers_accessories,product_category_name_consoles_games,product_category_name_cool_stuff,product_category_name_furniture_decor,product_category_name_garden_tools,product_category_name_health_beauty,product_category_name_perfumery,product_category_name_watches_gifts,price_per_customer,comp1_gap,comp2_gap,comp3_gap,price_change,discount_flag,quarter,price_freight_interaction,comp1_discount_interaction,comp2_discount_interaction,comp3_discount_interaction
-0.0823415791441636,1089.0,38.05545455,0.1868564425956538,36,450,1,9000,4.1,184,21,10,1,1,2017,10.47619048,19656,55.1,4.1,15.75960784,55.425,4.2,19.184375,55.75,4.1,17.26727273,99.0,3,2.4849066497880004,4.605170185988092,False,False,False,False,True,False,False,False,5.886486486486486,-54.91314355740435,-55.23814355740434,-55.563143557404345,-98.81314355740435,1,1,7.110906858573586,-54.91314355740435,-55.23814355740434,-55.563143557404345
-0.8290013252566671,398.0,41.54,0.1974358619161105,36,450,1,9000,4.1,137,23,8,2,1,2018,50.0,19656,49.9,4.1,19.495,49.9,4.2,15.84103448,49.9,4.1,16.50512821,99.0,0,1.6094379124341005,4.61015772749913,False,False,False,False,True,False,False,False,2.8840579710144927,-49.702564138083886,-49.702564138083886,-49.702564138083886,-98.8025641380839,1,1,8.20148570399523,-49.702564138083886,-49.702564138083886,-49.702564138083886
-1.042332681288811,202.0,43.555,0.2291741198774806,36,450,1,9000,4.1,160,20,8,2,1,2018,25.0,19656,50.54516129,4.1,16.61153846,50.9,4.2,17.51944444,50.35714286,4.1,18.281875,99.5,1,1.0986122886681098,4.624972813284271,False,False,False,False,True,False,False,False,1.2546583850931676,-50.315987170122526,-50.67082588012252,-50.127968740122526,-99.27082588012252,1,1,9.981678791263667,-50.315987170122526,-50.67082588012252,-50.127968740122526
-1.148998359304883,101.0,67.02,0.2291741198774806,36,450,1,9000,4.1,116,22,9,1,1,2018,9.107142857,19656,53.9,4.1,20.35967742,53.9,4.2,21.85285714,53.9,4.1,19.02423077,101.0,2,0.6931471805599453,4.624972813284271,False,False,False,False,True,False,False,False,0.8632478632478633,-53.67082588012252,-53.67082588012252,-53.67082588012252,-100.77082588012252,1,1,15.359249514188749,-53.67082588012252,-53.67082588012252,-53.67082588012252
-1.148998359304883,101.0,79.76,0.2291741198774806,36,450,1,9000,4.1,111,21,9,1,1,2018,7.678571429,19656,53.9,4.1,5.28173913,53.9,4.2,19.46846154,53.9,4.1,19.07142857,101.0,3,0.6931471805599453,4.624972813284271,False,False,False,False,True,False,False,False,0.9017857142857143,-53.67082588012252,-53.67082588012252,-53.67082588012252,-100.77082588012252,1,1,18.278927801427855,-53.67082588012252,-53.67082588012252,-53.67082588012252
0.1309897768879802,258.7,13.47307692,-1.4868076939005963,49,100,4,150,4.2,13,21,10,1,1,2017,7.59180791,2304,19.9,4.2,13.47307692,19.9,3.9,11.85,19.9,4.2,13.47307692,19.85,5,2.6390573296152584,3.039749158970765,False,True,False,False,False,False,False,False,18.478571428571428,-21.386807693900593,-21.386807693900593,-21.386807693900593,-21.336807693900596,1,1,-20.03187442517055,-21.386807693900593,-21.386807693900593,-21.386807693900593
1.3043122350647711,477.6,16.16375,-1.4868076939005963,49,100,4,150,4.2,33,23,8,1,1,2017,20.33898305,2304,19.9,4.2,16.16375,19.9,3.9,15.83272727,19.9,4.2,16.16375,19.9,6,3.218875824868201,3.039749158970765,False,True,False,False,False,False,False,False,14.047058823529412,-21.386807693900593,-21.386807693900593,-21.386807693900593,-21.386807693900593,1,1,-24.032387862285763,-21.386807693900593,-21.386807693900593,-21.386807693900593
-0.2956729351763075,179.1,16.13333333,-1.4868076939005963,49,100,4,150,4.2,17,21,9,1,1,2017,7.627118644,2304,19.9,4.2,16.13333333,19.9,3.9,15.41111111,19.9,4.2,16.13333333,19.9,0,2.302585092994046,3.039749158970765,False,True,False,False,False,False,False,False,9.95,-21.386807693900593,-21.386807693900593,-21.386807693900593,-21.386807693900593,1,1,-23.987164123306925,-21.386807693900593,-21.386807693900593,-21.386807693900593
1.7309749471290592,603.2,13.53428571,-1.452046744765264,49,100,4,150,4.2,38,22,9,2,1,2017,23.72881356,2304,21.54285714,4.2,13.53428571,20.66666667,3.9,12.80333333,21.54285714,4.2,13.53428571,19.9,1,3.367295829986474,3.1154182592297177,False,True,False,False,False,False,False,False,15.466666666666669,-22.994903884765264,-22.118713414765267,-22.994903884765264,-21.352046744765264,1,1,-19.65241550792853,-22.994903884765264,-22.118713414765267,-22.994903884765264
1.7309749471290592,686.0,13.64535714,-1.3894770361523947,49,100,4,150,4.2,49,22,8,4,1,2017,23.72881356,2304,24.5,4.2,13.64535714,24.5,3.9,13.65217391,24.5,4.2,13.64535714,21.54285714,2,3.367295829986474,3.2386784521643803,False,True,False,False,False,False,False,False,13.72,-25.889477036152396,-25.889477036152396,-25.889477036152396,-22.932334176152395,1,1,-18.959910396128116,-25.889477036152396,-25.889477036152396,-25.889477036152396
